#,PSS:EXT:EXTID,PSS:BARCD,ABBRC,VHNM,PSS:REPNO,PSS:PLTID,VCRD,HCRD,Location Name,PLACD,PSS:COSTR,PSS:HELMR,PSS:LFSPR,PSS:GRLSR,PSS:SCBLR,PSS:NOTET
,22WNUBYG402BU05,UR271828043,UBYYE190/UBTTD400,,2,2045,48,117,BRTR BU05 Chapadao do Sul I,05F03,3,4,,,,
,22WNUBYG402BU05,UR271828042,WTP6741ZL.2/9DRB50,,2,2046,48,121,BRTR BU05 Chapadao do Sul I,05F03,3,4,,,,
,22WNUBYG402BU05,UR271828041,UBYYD019/UBTTD400,,2,2047,48,125,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG402BU05,UR271828040,UBYYD399/ZTU7026ZL.2,,2,2048,49,125,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG402BU05,UR271828039,AS1868PRO3,AS1868PRO3,2,2049,49,121,BRTR BU05 Chapadao do Sul I,05F03,3,3,,,,
,22WNUBYG402BU05,UR271828038,UBYXD596/UBTUD529,,2,2050,49,117,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG402BU05,UR271828037,ZTU7013ZL.0/ZTU7026ZL.2/4DEB01,,2,2051,49,113,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG402BU05,UR271828036,UBTTE049/2SHB03,,2,2052,49,109,BRTR BU05 Chapadao do Sul I,05F03,1,2,,,,
,22WNUBYG402BU05,UR271828035,YTU7135/UBTTD490,,2,2053,49,105,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG402BU05,UR271828034,UBTTF310/UBYYG780,,2,2054,49,101,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG402BU05,UR271828033,UBTTD400/B7Y6Y842ZL.1,,2,2055,49,97,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG402BU05,UR271828032,UBTTF310/B7Y6Y842ZL.1,,2,2056,49,93,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG402BU05,UR271828031,B6T7T943ZS.2/PEYXE036,,2,2057,49,89,BRTR BU05 Chapadao do Sul I,05F03,3,3,,,,
,22WNUBYG402BU05,UR271828030,UBTTD450/UBYYE359,,2,2058,50,89,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG402BU05,UR271828029,UBYYD141/ZTU7026ZL.2,,2,2059,50,93,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG402BU05,UR271828028,UBYXD217/UBTTD490,,2,2060,50,97,BRTR BU05 Chapadao do Sul I,05F03,1,2,,,,
,22WNUBYG402BU05,UR271828027,UBYXE427/WTP6741ZL.2,,2,2061,50,101,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG402BU05,UR271828026,UBTXF248ZL.0/PEFFB318,,2,2062,50,105,BRTR BU05 Chapadao do Sul I,05F03,5,4,,,,
,22WNUBYG402BU05,UR271828025,UBTTG228ZL.0/DBJKK3166,,2,2063,50,109,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG402BU05,UR271828024,DKB255PRO3,DKB255PRO3,2,2064,50,113,BRTR BU05 Chapadao do Sul I,05F03,3,3,,,,
,22WNUBYG402BU05,UR271828023,UBTXF238ZL.0/2SHB03,,2,2065,50,117,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG402BU05,UR271828022,AS1820PRO3,AS1820PRO3,2,2066,50,121,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG402BU05,UR271828021,P3845VYHR,P3845VYHR,2,2067,50,125,BRTR BU05 Chapadao do Sul I,05F03,3,3,,,,
,22WNUBYG402BU05,UR271828020,UBYYE109/WTP6741ZL.2,,2,2068,51,125,BRTR BU05 Chapadao do Sul I,05F03,2,4,,,,
,22WNUBYG402BU05,UR271828019,UBTXF248ZL.0/UBYXG377,,2,2069,51,121,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG402BU05,UR271828018,UBTTD470/WYY8370,,2,2070,51,117,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG402BU05,UR271828017,SYN555 VIP3,NK555VIP3,2,2071,51,113,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG402BU05,UR271828016,UBYYD291/ZTU7026ZL.2,,2,2072,51,109,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG402BU05,UR271828015,MG580PWU,MG580PWU,2,2073,51,105,BRTR BU05 Chapadao do Sul I,05F03,3,4,,,,
,22WNUBYG402BU05,UR271828014,WYF6150ZL.1/8DTB18,,2,2074,51,101,BRTR BU05 Chapadao do Sul I,05F03,4,3,,,,
,22WNUBYG402BU05,UR271828013,UBYYD399/UBTTD490,,2,2075,51,97,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG402BU05,UR271828012,TTU5203/WYY8370,,2,2076,51,93,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG402BU05,UR271828011,UBYXE388/UBTUE177ZL.2,,2,2077,51,89,BRTR BU05 Chapadao do Sul I,05F03,2,5,,,,
,22WNUBYG402BU05,UR271828010,UBTTD220/PEFXD266,,2,2078,52,89,BRTR BU05 Chapadao do Sul I,05F03,3,3,,,,
,22WNUBYG402BU05,UR271828009,UBTTD490/1YRB77ZS.0,,2,2079,52,93,BRTR BU05 Chapadao do Sul I,05F03,3,3,,,,
,22WNUBYG402BU05,UR271828008,8FTB43/2AHB26ZS.0,,2,2080,52,97,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG402BU05,UR271828007,WYFC994/UBTTD490,,2,2081,52,101,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG402BU05,UR271828006,MG652PWU,MG652PWU,2,2082,52,105,BRTR BU05 Chapadao do Sul I,05F03,3,3,,,,
,22WNUBYG402BU05,UR271828005,UBTTE009/2SHB03,,2,2083,52,109,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG402BU05,UR271828004,WYFC994/UBTTD400,,2,2084,52,113,BRTR BU05 Chapadao do Sul I,05F03,3,3,,,,
,22WNUBYG402BU05,UR271828003,ZTTG315ZL.2/BBJKX1003,,2,2085,52,117,BRTR BU05 Chapadao do Sul I,05F03,3,3,,,,
,22WNUBYG402BU05,UR271828002,8AHB64ZS.0/UBYYD760,,2,2086,52,121,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG402BU05,UR271828001,UBTTG228ZL.0/DBJKK3175,,2,2087,52,125,BRTR BU05 Chapadao do Sul I,05F03,2,5,,,,
,22WNUBYG402BU05,UR271828000,UBYFG198/ZTU7026ZL.2,,2,2088,53,125,BRTR BU05 Chapadao do Sul I,05F03,3,2,,,,
,22WNUBYG402BU05,UR271827999,UBTTE330/WYY8370,,2,2089,53,121,BRTR BU05 Chapadao do Sul I,05F03,1,2,,,,
,22WNUBYG402BU05,UR271827998,UBYYE369/ZTU7026ZL.2,,2,2090,53,117,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG402BU05,UR271827997,AS1633PRO3,AS1633PRO3,2,2091,53,113,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG402BU05,UR271827996,WYFC994/UBTTE410,,2,2092,53,109,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG402BU05,UR271827995,UBYXE427/4DEB01,,2,2093,53,105,BRTR BU05 Chapadao do Sul I,05F03,3,2,,,,
,22WNUBYG402BU05,UR271827994,UBYYE190/PETTF126ZL.2,,2,2094,53,101,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG402BU05,UR271827993,B2620PWU,B2620PWU,2,2095,53,97,BRTR BU05 Chapadao do Sul I,05F03,2,4,,,,
,22WNUBYG402BU05,UR271827992,UBTTE630/WYY8370,,2,2096,53,93,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG402BU05,UR271827991,UBTUE199/UBFXC736,,2,2097,53,89,BRTR BU05 Chapadao do Sul I,05F03,3,2,,,,
,22WNUBYG402BU05,UR271827990,ZTU7026ZL.2/DBJKK3175,,2,2098,54,89,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG402BU05,UR271827989,UBYYD389/UBTTD490,,2,2099,54,93,BRTR BU05 Chapadao do Sul I,05F03,2,4,,,,
,22WNUBYG402BU05,UR271827988,UBYFE489/UBTTD400,,2,2100,54,97,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG402BU05,UR271827987,WTP6741ZL.2/8CEB55,,2,2101,54,101,BRTR BU05 Chapadao do Sul I,05F03,2,4,,,,
,22WNUBYG402BU05,UR271827986,WTP6741ZL.2/UBYXE329,,2,2102,54,105,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG402BU05,UR271827985,UBTTD080ZL.0/WYY8370,,2,2103,54,109,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG402BU05,UR271827984,UBTTG228ZL.0/PEFXD266,,2,2104,54,113,BRTR BU05 Chapadao do Sul I,05F03,2,5,,,,
,22WNUBYG402BU05,UR271827983,UBYYD099/ZTU7026ZL.2,,2,2105,54,117,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG402BU05,UR271827982,ZTU7026ZL.2/DBJKK3166,,2,2106,54,121,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG402BU05,UR271827981,PEYYB149/1YRB77ZS.0,,2,2107,54,125,BRTR BU05 Chapadao do Sul I,05F03,3,2,,,,
,22WNUBYG402BU05,UR271827980,WYF6191/1YRB77ZS.0,,2,2108,55,125,BRTR BU05 Chapadao do Sul I,05F03,3,3,,,,
,22WNUBYG402BU05,UR271827979,UBTUE629/UBYFE489,,2,2109,55,121,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG402BU05,UR271827978,UBTXF248ZL.0/UBYYE109,,2,2110,55,117,BRTR BU05 Chapadao do Sul I,05F03,2,4,,,,
,22WNUBYG402BU05,UR271827977,NS90PRO2,NS90PRO2,2,2111,55,113,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG402BU05,UR271827976,UBYXE419/UBTXF238ZL.0,,2,2112,55,109,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG402BU05,UR271827975,UBTUE629/UBYYG780,,2,2113,55,105,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG402BU05,UR271827974,UBYXD596/UBTTD400,,2,2114,55,101,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG402BU05,UR271827973,K9606VIP3,K9606VIP3,2,2115,55,97,BRTR BU05 Chapadao do Sul I,05F03,2,4,,,,
,22WNUBYG402BU05,UR271827972,UBTXF248ZL.0/PEYFC319,,2,2116,55,93,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG402BU05,UR271827971,DKB335PRO3,DKB335PRO3,2,2117,55,89,BRTR BU05 Chapadao do Sul I,05F03,1,2,,,,
,22WNUBYG402BU05,UR271827970,UBYXE388/B7T7T812ZS.4,,2,2118,56,89,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG402BU05,UR271827969,UBYXE419/B6T7T943ZS.2,,2,2119,56,93,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG402BU05,UR271827968,UBYXE419/ZTU7026ZL.2,,2,2120,56,97,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG402BU05,UR271827967,UBYYD288/UBTTG228ZL.0,,2,2121,56,101,BRTR BU05 Chapadao do Sul I,05F03,3,3,,,,
,22WNUBYG402BU05,UR271827966,B6T7T943ZS.2/1FTB72,,2,2122,56,105,BRTR BU05 Chapadao do Sul I,05F03,3,3,,,,
,22WNUBYG402BU05,UR271827965,UBTTF221ZL.0/WYY8370,,2,2123,56,109,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG402BU05,UR271827964,UBFXC736/UBTTD400,,2,2124,56,113,BRTR BU05 Chapadao do Sul I,05F03,2,4,,,,
,22WNUBYG402BU05,UR271827963,P3898,P3898,2,2125,56,117,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG402BU05,UR271827962,UBTTF600/UBYXG377,,2,2126,56,121,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG402BU05,UR271827961,WYFA142/ZTU7026ZL.2,,2,2127,56,125,BRTR BU05 Chapadao do Sul I,05F03,3,3,,,,
,22WNUBYG402BU05,UR271827960,P3707VYH,P3707VYH,2,2128,57,125,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG402BU05,UR271827959,UBTTE410/PEFXD266,,2,2129,57,121,BRTR BU05 Chapadao do Sul I,05F03,3,3,,,,
,22WNUBYG402BU05,UR271827958,UBYYG780/ZTU7026ZL.2,,2,2130,57,117,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG402BU05,UR271827957,UBTTE100ZL.0/UBYYD760,,2,2131,57,113,BRTR BU05 Chapadao do Sul I,05F03,4,3,,,,
,22WNUBYG402BU05,UR271827956,UBTTD420/WYY8370,,2,2132,57,109,BRTR BU05 Chapadao do Sul I,05F03,1,2,,,,
,22WNUBYG402BU05,UR271827955,UBTTD550/WYF6150,,2,2133,57,105,BRTR BU05 Chapadao do Sul I,05F03,3,3,,,,
,22WNUBYG402BU05,UR271827954,UBYXG377/ZTU7026ZL.2,,2,2134,57,101,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG402BU05,UR271827953,UBTTE280/2SHB03,,2,2135,57,97,BRTR BU05 Chapadao do Sul I,05F03,3,3,,,,
,22WNUBYG402BU05,UR271827952,UBYFE489/ZTU7026ZL.2,,2,2136,57,93,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG402BU05,UR271827951,UBTTC460/WYY8370,,2,2137,57,89,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG402BU05,UR271827950,DKB360PRO3,DKB360PRO3,2,2138,58,89,BRTR BU05 Chapadao do Sul I,05F03,2,4,,,,
,22WNUBYG402BU05,UR271827949,UBYYD019/WTP6741ZL.2,,2,2139,58,93,BRTR BU05 Chapadao do Sul I,05F03,2,4,,,,
,22WNUBYG402BU05,UR271827948,PETUF418/UBYYD760,,2,2140,58,97,BRTR BU05 Chapadao do Sul I,05F03,4,3,,,,
,22WNUBYG402BU05,UR271827947,UBTUE629/UBYYE109,,2,2141,58,101,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG402BU05,UR271827946,WTT8210ZL.3/WYXD444,,2,2142,58,105,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG402BU05,UR271827945,UBTTE330/2SHB03,,2,2143,58,109,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG402BU05,UR271827944,ZTU7026ZL.2/1DRB96,,2,2144,58,113,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG402BU05,UR271827943,WYF6191/ZTU7026ZL.2,,2,2145,58,117,BRTR BU05 Chapadao do Sul I,05F03,3,3,,,,
,22WNUBYG410BU05,UR272110008,B7T1C128ZS.4/B7T1C128ZS.3/1YHB35,,1,1001,58,121,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272110007,B7T7T812ZS.4/B7T7T812ZS.3/WYY8370,,1,1002,58,125,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272110006,ACYFB848/1YRB77ZS.0,,1,1003,59,125,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG410BU05,UR272110005,B7T7T812ZS.5/B7T7T812ZS.3/WYF6091,,1,1004,59,121,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG410BU05,UR272110004,PETUF418/UBYYE190,,1,1005,59,117,BRTR BU05 Chapadao do Sul I,05F03,2,4,,,,
,22WNUBYG410BU05,UR272110003,AS1868PRO3,AS1868PRO3,1,1006,59,113,BRTR BU05 Chapadao do Sul I,05F03,3,3,,,,
,22WNUBYG410BU05,UR272110002,ZTU7026ZL.2/WYXC512,,1,1007,59,109,BRTR BU05 Chapadao do Sul I,05F03,3,2,,,,
,22WNUBYG410BU05,UR272110001,PETUF418/UBYYE089,,1,1008,59,105,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272110000,WTP6741ZL.2/MTYFD277,SYB7452ZL.0,1,1009,59,101,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109999,B6U6U617ZS.0/WYY8370,,1,1010,59,97,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG410BU05,UR272109998,B2620PWU,B2620PWU,1,1011,59,93,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109997,ACTTC377BB.0/8AHB80ZS.0,SXB1462ZL.0 8AHB80ZS.0/ACTTC377BB.0,1,1012,59,89,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109996,B2401PWU,B2401PWU,1,1013,60,89,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG410BU05,UR272109995,WYF6150/WTP6741ZL.2,SXC2611ZL.0 WTP6741ZL.2/WYF6150,1,1014,60,93,BRTR BU05 Chapadao do Sul I,05F03,2,4,,,,
,22WNUBYG410BU05,UR272109994,LOFYD680/WTP6741ZL.2,SXC2732ZL.0 WTP6741ZL.2/LOFYD680,1,1015,60,97,BRTR BU05 Chapadao do Sul I,05F03,2,4,,,,
,22WNUBYG410BU05,UR272109993,P3707VYH,P3707VYH,1,1016,60,101,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG410BU05,UR272109992,WYFB133/WTP6741ZL.2,SXC2812ZL.0 WTP6741ZL.2/WYFB133,1,1017,60,105,BRTR BU05 Chapadao do Sul I,05F03,3,3,,,,
,22WNUBYG410BU05,UR272109991,DKB255PRO3,DKB255PRO3,1,1018,60,109,BRTR BU05 Chapadao do Sul I,05F03,3,3,,,,
,22WNUBYG410BU05,UR272109990,2AHB26ZS.0/1FEB12,SYB7112ZL.0,1,1019,60,113,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109989,ACTTE628ZS.0/8XHB78,SXC2672ZL.0 ACTTE628ZS.0/8XHB78,1,1020,60,117,BRTR BU05 Chapadao do Sul I,05F03,3,3,,,,
,22WNUBYG410BU05,UR272109988,ZTU7026GR.0/8CEB47,SYC7512GR.0,1,1021,60,121,BRTR BU05 Chapadao do Sul I,05F03,3,3,,,,
,22WNUBYG410BU05,UR272109987,MG580PWU,MG580PWU,1,1022,60,125,BRTR BU05 Chapadao do Sul I,05F03,3,4,,,,
,22WNUBYG410BU05,UR272109986,DKB360PRO3,DKB360PRO3,1,1023,61,125,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109985,WTP6741ZL.2/8FTB73,SYD7422ZL.0,1,1024,61,121,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109984,MT2YRB56ZL.0/8FTB43,SYC7392ZL.0,1,1025,61,117,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109983,B7T1C128ZS.4/B7T1C128ZS.2/1YHB35,,1,1026,61,113,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109982,B7T1C128ZS.1/1YHB35,SZD6132ZL.0,1,1027,61,109,BRTR BU05 Chapadao do Sul I,05F03,2,4,,,,
,22WNUBYG410BU05,UR272109981,B7T7T812ZS.5/B7T7T812ZS.3/WYY8370,,1,1028,61,105,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG410BU05,UR272109980,2ZRB29ZS.0/MTYYF648,SYB7272ZL.0,1,1029,61,101,BRTR BU05 Chapadao do Sul I,05F03,3,3,,,,
,22WNUBYG410BU05,UR272109979,AS1820PRO3,AS1820PRO3,1,1030,61,97,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109978,ACTTE628ZS.0/ACYFC487,SXC1472ZL.0 ACTTE628ZS.0/ACYFC487,1,1031,61,93,BRTR BU05 Chapadao do Sul I,05F03,4,3,,,,
,22WNUBYG410BU05,UR272109977,B6U6U617ZS.2/B6U6U617ZS.0/WYY8370,,1,1032,61,89,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG410BU05,UR272109976,WTP6741ZL.2/8FTB79,SYD7432ZL.0,1,1033,62,89,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109975,2DEB35ZL.3/WTP6741,SYC7212ZL.0,1,1034,62,93,BRTR BU05 Chapadao do Sul I,05F03,2,6,,,,
,22WNUBYG410BU05,UR272109974,WYFD945/WTP6741ZL.2,SXC2902ZL.0,1,1035,62,97,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109973,SXD2270ZL.0,SXD2270ZL.0,1,1036,62,101,BRTR BU05 Chapadao do Sul I,05F03,4,3,,,,
,22WNUBYG410BU05,UR272109972,WTP6741ZL.2/8FTB47,SYC7412ZL.0,1,1037,62,105,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109971,2DEB06ZL.1/1GTB83,SYC7172ZL.0,1,1038,62,109,BRTR BU05 Chapadao do Sul I,05F03,3,3,,,,
,22WNUBYG410BU05,UR272109970,1ZRB84ZS.0/2GHB05,SYC7371ZL.0,1,1039,62,113,BRTR BU05 Chapadao do Sul I,05F03,5,2,,,,
,22WNUBYG410BU05,UR272109969,ACYFB838/B6T7T943ZS.2,SXC1492ZL.0 B6T7T943ZS.2/ACYFB838,1,1040,62,117,BRTR BU05 Chapadao do Sul I,05F03,4,2,,,,
,22WNUBYG410BU05,UR272109968,1SHB73/UBTUD529,,1,1041,62,121,BRTR BU05 Chapadao do Sul I,05F03,3,3,,,,
,22WNUBYG410BU05,UR272109967,ACFYC479/B6T7T943ZS.2,SXC2662ZL.0 B6T7T943ZS.2/ACFYC479,1,1042,62,125,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109966,AG8700PRO4,AG8700PRO4,1,1043,63,125,BRTR BU05 Chapadao do Sul I,05F03,4,4,,,,
,22WNUBYG410BU05,UR272109965,WTP6741ZL.2/B6T7T943ZS.2//1FTB72,SYC7352ZL.0,1,1044,63,121,BRTR BU05 Chapadao do Sul I,05F03,4,3,,,,
,22WNUBYG410BU05,UR272109964,2AHB26ZS.0/MTYFD277,SYA7122ZL.0,1,1045,63,117,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109963,ZTU7026ZL.2/ZTU7026ZL 1/WYXC512,,1,1046,63,113,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109962,P3845VYHR,P3845VYHR,1,1047,63,109,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG410BU05,UR272109961,1SHB73/UBTTD400,,1,1048,63,105,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109960,B7T7T812ZS.4/B7T7T812ZS.3/WYF6091,,1,1049,63,101,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG410BU05,UR272109959,8CHB55/2DEB35,SXC1442 2DEB35/8CHB55,1,1050,63,97,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109958,AS1868PRO3,AS1868PRO3,1,1051,63,93,BRTR BU05 Chapadao do Sul I,05F03,3,3,,,,
,22WNUBYG410BU05,UR272109957,AS1633PRO3,AS1633PRO3,1,1052,63,89,BRTR BU05 Chapadao do Sul I,05F03,3,2,,,,
,22WNUBYG410BU05,UR272109956,2DEB35ZL.3/1GTB83,SYB7192ZL.0,1,1053,64,89,BRTR BU05 Chapadao do Sul I,05F03,2,4,,,,
,22WNUBYG410BU05,UR272109955,B7T7T812ZS.4/1YHB35,SXD2410ZS.0 B7T7T812ZS.4\1YHB35,1,1054,64,93,BRTR BU05 Chapadao do Sul I,05F03,3,3,,,,
,22WNUBYG410BU05,UR272109954,WTP6741ZL.2/8GTB45,SYC7442ZL.0,1,1055,64,97,BRTR BU05 Chapadao do Sul I,05F03,3,4,,,,
,22WNUBYG410BU05,UR272109953,2BHB53ZL.3/WTP6741,SYC7142ZL.0,1,1056,64,101,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109952,(ZTU7162/B7T7T812//ZTU7009)@@48@/ZTU7013,,1,1057,64,105,BRTR BU05 Chapadao do Sul I,05F03,2,4,,,,
,22WNUBYG410BU05,UR272109951,ZTU7026ZL.2/ZTU7026ZL 1/1ZDB84,,1,1058,64,109,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109950,MG580PWU,MG580PWU,1,1059,64,113,BRTR BU05 Chapadao do Sul I,05F03,4,3,,,,
,22WNUBYG410BU05,UR272109949,DKB360PRO3,DKB360PRO3,1,1060,64,117,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109948,8CEB54/WTP6741ZL.2,SXC1931ZL.0,1,1061,64,121,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109947,B7T1C128ZS.1/B6T7T943ZS.2/ACYF9776/WYYB604,SXD3932ZL.0 B7T1C128ZS.1/B6T7T943ZS.2/ACYF9776/WYYB604,1,1062,64,125,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109946,AS1820PRO3,AS1820PRO3,1,1063,65,125,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109945,2DEB35/ZTU7013,,1,1064,65,121,BRTR BU05 Chapadao do Sul I,05F03,2,5,,,,
,22WNUBYG410BU05,UR272109944,2DEB00ZL.1/8FTB47,SYC7152ZL.0,1,1065,65,117,BRTR BU05 Chapadao do Sul I,05F03,4,4,,,,
,22WNUBYG410BU05,UR272109943,2ZRB29ZS.0/1GEB45,SYC7252ZL.0,1,1066,65,113,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109942,WYXC202/WTP6741ZL.2,SXC2402ZL.0,1,1067,65,109,BRTR BU05 Chapadao do Sul I,05F03,2,4,,,,
,22WNUBYG410BU05,UR272109941,B7T7T812ZS.5/B7T7T812ZS.4/WYF6091,,1,1068,65,105,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109940,ZTU7026ZL.2/ZTU7026ZL.0/WYXC512,,1,1069,65,101,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG410BU05,UR272109939,DKB360PRO3,DKB360PRO3,1,1070,65,97,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
