#,PSS:EXT:LOC:LOCNM,PSS:EXT:EXTID,PSS:EXT:LOC:LOCCD,PSS:EXT:EXTNO,PSS:EEXT:MAT:MATID,PSS:PLOT:BARCD,PSS:BARCD,PSS:REPNO,PSS:PLTID,PSS:STRNG,PSS:STROW,PSS:MSEQNO,PSS:EEXT:MAT:ABBRC,PSS:EEXT:MAT:HGHNM,PSS:EEXT:MAT:VH:VHNM,PSS:EEXT:MAT:GHTV,PSS:EXT:EXP:EXTID,PSS:DLLFR,PSS:SCLBR,PSS:GRLSR,PSS:SRSTR,PSS:ANLBR,PSS:CRSTR,PSS:HELMR,PSS:LFSPR,PSS:STRIP,PSS:STRSR,PSS:EARTR,PSS:HEL1R,PSS:HEL2R,PSS:HEL3R,PSS:FEARN,PSS:FLISP,PSS:VIRUR,PSS:COSTR,PSS:PRMDN,PSS:PRMDP,PSS:EEXT:MAT:VH:VHNO,PSS:STD_N,PSS:BRRNN,PSS:YGSMN,PSS:YGMRN,PSS:rGWTPN,PSS:TWHMN,PSS:BRRNP,PSS:GWTPN,PSS:GMSTP,PSS:YGHMN,PSS:rGMSTP,PSS:TWSMN,PSS:PLTQR,PSS:tGWTPN,PSS:tGMSTP,PSS:ERHTN,PSS:PLHTN,PSS:SLK5N,PSS:POL5D,PSS:SLK5D,PSS:POL5N,PSS:EXT:LOC:GEODV,PSS:EXT:LOC:LONG,PSS:EXT:LOC:LAT,PSS:EXT:EXP:REMRK,PSS:VSCIN
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YGC_MM,,UR271681859,3,0139,34,16,139,SZE6111ZL.0,SZE6111ZL.0,SZE6111ZL.0,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,,,,SZE6111ZL.0 SYN,,,,,24.15,,,,,,27.95,,9,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YG1_MM,,UR271681983,1,0015,9,33,15,SYC7351ZL.0,SYC7351ZL.0,SYC7351ZL.0,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,4.0000,,,SYC7351ZL.0,,,,,29.78,,,,,,24.30,,1,,,,,,4/14/2022,4/15/2022,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YG1_MM,,UR271681909,2,0089,24,16,89,SYC7351ZL.0,SYC7351ZL.0,SYC7351ZL.0,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,4.0000,,,SYC7351ZL.0,,,,,31.33,,,,,,27.55,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YG1_MM,,UR271681845,3,0153,37,17,153,SYC7351ZL.0,SYC7351ZL.0,SYC7351ZL.0,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SYC7351ZL.0,,,,,25.76,,,,,,27.70,,9,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YG2_MM,,UR271681982,1,0016,10,40,16,SYC7441ZL.0,SYC7441ZL.0,SYC7441ZL.0,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,4.0000,,,SYC7441ZL.0,,,,,28.48,,,,,,22.90,,1,,,,,,4/10/2022,4/13/2022,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YG2_MM,,UR271681916,2,0082,23,9,82,SYC7441ZL.0,SYC7441ZL.0,SYC7441ZL.0,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SYC7441ZL.0,,,,,28.33,,,,,,29.55,,5,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YG2_MM,,UR271681853,3,0145,35,33,145,SYC7441ZL.0,SYC7441ZL.0,SYC7441ZL.0,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,4.0000,,,SYC7441ZL.0,,,,,31.35,,,,,,25.30,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YF4_MM,,UR271681981,1,0017,10,32,17,SYN555 VIP3,NK555VIP3,NK555VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,4.0000,,,SX8934ZS.0,,,,,27.31,,,,,,23.10,,1,,,,,,4/16/2022,4/16/2022,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YF4_MM,,UR271681922,2,0076,22,40,76,SYN555 VIP3,NK555VIP3,NK555VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,5.0000,,,SX8934ZS.0,,,,,26.53,,,,,,24.00,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YF4_MM,,UR271681844,3,0154,37,25,154,SYN555 VIP3,NK555VIP3,NK555VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,4.0000,,,SX8934ZS.0,,,,,26.58,,,,,,24.90,,5,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YF4_MM,,UR271681980,1,0018,10,24,18,SYN555 VIP3,NK555VIP3,NK555VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SX8934ZS.0,,,,,23.08,,,,,,21.60,,1,,,,,,4/16/2022,4/16/2022,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YF4_MM,,UR271681925,2,0073,21,17,73,SYN555 VIP3,NK555VIP3,NK555VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,5.0000,,,SX8934ZS.0,,,,,27.14,,,,,,21.35,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YF4_MM,,UR271681872,3,0126,32,40,126,SYN555 VIP3,NK555VIP3,NK555VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,5.0000,,,SX8934ZS.0,,,,,28.03,,,,,,25.95,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YFX_MM,,UR271681979,1,0019,10,16,19,SYC7161ZL.0,SYC7161ZL.0,SYC7161ZL.0,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SYC7161ZL.0,,,,,34.94,,,,,,28.60,,5,,,,,,4/18/2022,4/18/2022,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YFX_MM,,UR271681931,2,0067,20,32,67,SYC7161ZL.0,SYC7161ZL.0,SYC7161ZL.0,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,4.0000,,,SYC7161ZL.0,,,,,31.18,,,,,,31.80,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YFX_MM,,UR271681858,3,0140,34,8,140,SYC7161ZL.0,SYC7161ZL.0,SYC7161ZL.0,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,,,,SYC7161ZL.0,,,,,15.42,,,,,,22.80,,9,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YFT_MM,,UR271681978,1,0020,10,8,20,SYB7361ZL.0,SYB7361ZL.0,SYB7361ZL.0,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,SYB7361ZL.0,,,,,25.06,,,,,,20.20,,9,,,,,,4/10/2022,4/13/2022,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YFT_MM,,UR271681921,2,0077,22,32,77,SYB7361ZL.0,SYB7361ZL.0,SYB7361ZL.0,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SYB7361ZL.0,,,,,30.38,,,,,,27.35,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YFT_MM,,UR271681843,3,0155,37,33,155,SYB7361ZL.0,SYB7361ZL.0,SYB7361ZL.0,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SYB7361ZL.0,,,,,30.93,,,,,,24.85,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YGB_MM,,UR271681977,1,0021,11,1,21,SZE6111TG.0,SZE6111TG.0,SZE6111TG.0,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SZE6111TG.0,,,,,33.93,,,,,,20.90,,9,,,,,,4/16/2022,4/15/2022,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YGB_MM,,UR271681937,2,0061,19,1,61,SZE6111TG.0,SZE6111TG.0,SZE6111TG.0,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SZE6111TG.0,,,,,38.53,,,,,,25.10,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YGB_MM,,UR271681869,3,0129,32,16,129,SZE6111TG.0,SZE6111TG.0,SZE6111TG.0,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SZE6111TG.0,,,,,30.70,,,,,,26.30,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YG4_MM,,UR271681976,1,0022,11,9,22,SYC7510ZS.0,NK506VIP3,NK506VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,,,,SYC7510ZS.0,,,,,17.87,,,,,,21.05,,9,,,,,,4/18/2022,4/18/2022,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YG4_MM,,UR271681929,2,0069,20,16,69,SYC7510ZS.0,NK506VIP3,NK506VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,4.0000,,,SYC7510ZS.0,,,,,35.10,,,,,,28.15,,5,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YG4_MM,,UR271681871,3,0127,32,32,127,SYC7510ZS.0,NK506VIP3,NK506VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SYC7510ZS.0,,,,,29.69,,,,,,26.40,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YFJ_MM,,UR271681975,1,0023,11,17,23,SXD2621ZL.0,SXD2621ZL.0 WTP6741ZL.2/2SHB03,SXD2621ZL.0 WTP6741ZL.2/2SHB03,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,SXD2621ZL.0,,,,,31.65,,,,,,28.40,,1,,,,,,4/16/2022,4/15/2022,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YFJ_MM,,UR271681908,2,0090,24,8,90,SXD2621ZL.0,SXD2621ZL.0 WTP6741ZL.2/2SHB03,SXD2621ZL.0 WTP6741ZL.2/2SHB03,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SXD2621ZL.0,,,,,35.80,,,,,,26.35,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YFJ_MM,,UR271681846,3,0152,37,9,152,SXD2621ZL.0,SXD2621ZL.0 WTP6741ZL.2/2SHB03,SXD2621ZL.0 WTP6741ZL.2/2SHB03,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,1.0000,,,SXD2621ZL.0,,,,,26.96,,,,,,26.25,,9,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YFC_MM,,UR271681974,1,0024,11,25,24,SXC2320VIP3,NK503VIP3,NK503VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SXC2320ZS.0,,,,,31.80,,,,,,26.20,,1,,,,,,4/13/2022,4/16/2022,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YFC_MM,,UR271681923,2,0075,21,33,75,SXC2320VIP3,NK503VIP3,NK503VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SXC2320ZS.0,,,,,39.34,,,,,,28.20,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YFC_MM,,UR271681866,3,0132,33,9,132,SXC2320VIP3,NK503VIP3,NK503VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SXC2320ZS.0,,,,,22.42,,,,,,25.90,,9,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YEV_MM,,UR271681973,1,0025,11,33,25,SW8015ZL.0,NS88VIP3,NS88VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,SW8015ZL.0,,,,,33.49,,,,,,28.60,,1,,,,,,4/10/2022,4/12/2022,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YEV_MM,,UR271681910,2,0088,24,24,88,SW8015ZL.0,NS88VIP3,NS88VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,1.0000,,,SW8015ZL.0,,,,,35.54,,,,,,28.00,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YEV_MM,,UR271681860,3,0138,34,24,138,SW8015ZL.0,NS88VIP3,NS88VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SW8015ZL.0,,,,,35.28,,,,,,31.35,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YFP_MM,,UR271681972,1,0026,12,40,26,SXF258WT.0,NS95VIP2,NS95VIP2,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,,,,SXF258WT.0,,,,,0.52,,,,,,5.21,,9,,,,,,4/10/2022,4/13/2022,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YFP_MM,,UR271681936,2,0062,19,9,62,SXF258WT.0,NS95VIP2,NS95VIP2,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,,,,SXF258WT.0,,,,,0.60,,,,,,3.82,,9,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YFP_MM,,UR271681865,3,0133,33,17,133,SXF258WT.0,NS95VIP2,NS95VIP2,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,1.0000,,,SXF258WT.0,,,,,3.06,,,,,,19.85,,9,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YFM_MM,,UR271681971,1,0027,12,32,27,SXD3249ZL.0,NS75VIP3,NS75VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,4.0000,,,SXD3249ZL.0,,,,,33.57,,,,,,29.00,,1,,,,,,4/14/2022,4/16/2022,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YFM_MM,,UR271681933,2,0065,19,33,65,SXD3249ZL.0,NS75VIP3,NS75VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,5.0000,,,SXD3249ZL.0,,,,,32.39,,,,,,30.90,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YFM_MM,,UR271681862,3,0136,34,40,136,SXD3249ZL.0,NS75VIP3,NS75VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,5.0000,,,SXD3249ZL.0,,,,,34.21,,,,,,30.40,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YF4_MM,,UR271681970,1,0028,12,24,28,SYN555 VIP3,NK555VIP3,NK555VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SX8934ZS.0,,,,,26.80,,,,,,24.05,,1,,,,,,4/16/2022,4/16/2022,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YF4_MM,,UR271681934,2,0064,19,25,64,SYN555 VIP3,NK555VIP3,NK555VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,5.0000,,,SX8934ZS.0,,,,,29.98,,,,,,26.70,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YF4_MM,,UR271681864,3,0134,33,25,134,SYN555 VIP3,NK555VIP3,NK555VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SX8934ZS.0,,,,,37.91,,,,,,26.05,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YEK_MM,,UR271681969,1,0029,12,16,29,SZE5130,NK508,NK508,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,,,,SZE5130,,,,,18.32,,,,,,17.37,,9,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YEK_MM,,UR271681924,2,0074,21,25,74,SZE5130,NK508,NK508,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,1.0000,,,SZE5130,,,,,0.62,,,,,,8.65,,9,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YEK_MM,,UR271681842,3,0156,38,40,156,SZE5130,NK508,NK508,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,,,,SZE5130,,,,,1.06,,,,,,10.82,,9,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YEY_MM,,UR271681968,1,0030,12,8,30,SX7005ZS.0,NK505VIP3,NK505VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SX7005ZS.0,,,,,35.84,,,,,,24.40,,9,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YEY_MM,,UR271681918,2,0080,22,8,80,SX7005ZS.0,NK505VIP3,NK505VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,SX7005ZS.0,,,,,42.32,,,,,,25.95,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YEY_MM,,UR271681848,3,0150,36,8,150,SX7005ZS.0,NK505VIP3,NK505VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,SX7005ZS.0,,,,,38.50,,,,,,27.00,,9,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YF4_MM,,UR271681967,1,0031,13,1,31,SYN555 VIP3,NK555VIP3,NK555VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SX8934ZS.0,,,,,31.12,,,,,,20.55,,9,,,,,,4/13/2022,4/10/2022,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YF4_MM,,UR271681927,2,0071,21,1,71,SYN555 VIP3,NK555VIP3,NK555VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SX8934ZS.0,,,,,31.74,,,,,,22.90,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YF4_MM,,UR271681874,3,0124,31,25,124,SYN555 VIP3,NK555VIP3,NK555VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SX8934ZS.0,,,,,31.21,,,,,,22.05,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YF3_MM,,UR271681966,1,0032,13,9,32,SX8394ZS.0,NS73VIP3,NS73VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SX8394ZS.0,,,,,30.79,,,,,,26.45,,1,,,,,,4/13/2022,4/16/2022,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YF3_MM,,UR271681938,2,0060,18,8,60,SX8394ZS.0,NS73VIP3,NS73VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SX8394ZS.0,,,,,38.02,,,,,,25.90,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YF3_MM,,UR271681852,3,0146,36,40,146,SX8394ZS.0,NS73VIP3,NS73VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,5.0000,,,SX8394ZS.0,,,,,31.93,,,,,,27.20,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112XXP_MM,,UR271681965,1,0033,13,17,33,P30F53VYHR,P30F53VYHR,P30F53VYHR,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,4.0000,,,P30F53VYHR PI,,,,,27.71,,,,,,25.20,,1,,,,,,4/15/2022,4/16/2022,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112XXP_MM,,UR271681939,2,0059,18,16,59,P30F53VYHR,P30F53VYHR,P30F53VYHR,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,5.0000,,,P30F53VYHR PI,,,,,29.04,,,,,,26.20,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112XXP_MM,,UR271681849,3,0149,36,16,149,P30F53VYHR,P30F53VYHR,P30F53VYHR,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,,,,P30F53VYHR PI,,,,,11.46,,,,,,12.36,,9,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112XWV_MM,,UR271681964,1,0034,13,25,34,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,AS1820PRO3,,,,,30.64,,,,,,20.85,,1,,,,,,4/11/2022,4/10/2022,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112XWV_MM,,UR271681915,2,0083,23,17,83,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,AS1820PRO3,,,,,29.62,,,,,,23.80,,9,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112XWV_MM,,UR271681847,3,0151,37,1,151,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,AS1820PRO3,,,,,36.40,,,,,,18.60,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112XXN_MM,,UR271681963,1,0035,13,33,35,MG711PWU,MG711PWU,MG711PWU,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,MG711PWU,,,,,32.81,,,,,,26.20,,1,,,,,,4/13/2022,4/10/2022,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112XXN_MM,,UR271681912,2,0086,24,40,86,MG711PWU,MG711PWU,MG711PWU,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,MG711PWU,,,,,30.91,,,,,,29.15,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112XXN_MM,,UR271681861,3,0137,34,32,137,MG711PWU,MG711PWU,MG711PWU,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,MG711PWU,,,,,32.28,,,,,,28.90,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112XXS_MM,,UR271681962,1,0036,14,40,36,P3707VYH,P3707VYH,P3707VYH,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,,,,P3707VYH PI,,,,,0.55,,,,,,0.89,,9,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112XXS_MM,,UR271681928,2,0070,20,8,70,P3707VYH,P3707VYH,P3707VYH,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,,,,P3707VYH PI,,,,,1.39,,,,,,11.53,,9,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112XXS_MM,,UR271681873,3,0125,31,33,125,P3707VYH,P3707VYH,P3707VYH,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,1.0000,,,P3707VYH PI,,,,,0.74,,,,,,5.23,,9,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112XWN_MM,,UR271681961,1,0037,14,32,37,P3898,P3898,P3898,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,,,,P3898,,,,,2.14,,,,,,14.05,,9,,,,,,,,,10,-48.55606000,-10.24224000,,
